InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
545227,22706,WRAP COWBOYS  ,25,2011-03-01 09:35:00,0.42,12428.0,Finland,10.5
556845,23052,RECYCLED ACAPULCO MAT TURQUOISE,2,2011-06-15 11:30:00,8.25,17511.0,United Kingdom,16.5
560444,21395,BLUE POLKADOT BEAKER ,6,2011-07-18 17:15:00,0.39,13764.0,United Kingdom,2.34
552811,21977,PACK OF 60 PINK PAISLEY CAKE CASES,24,2011-05-11 12:43:00,0.55,17677.0,United Kingdom,13.2
542229,22551,PLASTERS IN TIN SPACEBOY,12,2011-01-26 13:38:00,1.65,12474.0,Germany,19.8
577010,22545,MINI JIGSAW BUNNIES,10,2011-11-17 12:11:00,0.42,15506.0,United Kingdom,4.2
574393,22809,SET OF 6 T-LIGHTS SANTA,12,2011-11-04 11:06:00,2.95,13313.0,United Kingdom,35.400000000000006
537155,62018,SOMBRERO ,1,2010-12-05 13:05:00,1.95,12748.0,United Kingdom,1.95
572323,21810,CHRISTMAS HANGING STAR WITH BELL,48,2011-10-24 09:46:00,0.39,14312.0,United Kingdom,18.72
540239,22331,WOODLAND PARTY BAG + STICKER SET,8,2011-01-05 14:48:00,1.65,12682.0,France,13.2
576600,22731,3D CHRISTMAS STAMPS STICKERS ,2,2011-11-15 15:08:00,1.25,18181.0,United Kingdom,2.5
547890,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,5,2011-03-28 10:03:00,2.95,17227.0,United Kingdom,14.75
545301,22431,WATERING CAN BLUE ELEPHANT,8,2011-03-01 12:26:00,1.95,12679.0,France,15.6
568369,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,6,2011-09-26 16:15:00,0.55,16710.0,United Kingdom,3.3000000000000003
560454,22822,CREAM WALL PLANTER HEART SHAPED,2,2011-07-19 10:06:00,5.95,12947.0,United Kingdom,11.9
572103,22314,OFFICE MUG WARMER CHOC+BLUE,1,2011-10-20 15:57:00,2.95,17571.0,United Kingdom,2.95
540176,84997B,RED 3 PIECE RETROSPOT CUTLERY SET,72,2011-01-05 12:40:00,3.39,17511.0,United Kingdom,244.08
538397,22861,EASTER TIN CHICKS IN GARDEN,30,2010-12-12 11:44:00,1.65,12753.0,Japan,49.5
568650,20675,BLUE POLKADOT BOWL,16,2011-09-28 11:56:00,1.25,13505.0,Switzerland,20.0
565851,21534,DAIRY MAID LARGE MILK JUG,3,2011-09-07 13:06:00,4.95,14911.0,EIRE,14.85
546418,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,2011-03-13 10:57:00,1.95,17315.0,United Kingdom,3.9
553707,22974,CHILDRENS DOLLY GIRL MUG,12,2011-05-18 15:26:00,1.65,16843.0,United Kingdom,19.8
577533,23330,DECORATIVE WICKER HEART MEDIUM,2,2011-11-20 14:04:00,1.25,16877.0,United Kingdom,2.5
553655,22469,HEART OF WICKER SMALL,3,2011-05-18 11:14:00,1.65,16775.0,United Kingdom,4.949999999999999
538365,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2010-12-12 10:11:00,4.95,17243.0,United Kingdom,9.9
559812,21066,VINTAGE RED MUG,6,2011-07-12 15:29:00,1.25,15051.0,United Kingdom,7.5
567310,37340,MULTICOLOUR SPRING FLOWER MUG,3,2011-09-19 13:45:00,0.39,15504.0,United Kingdom,1.17
571258,22510,GINGHAM BABUSHKA DOORSTOP,1,2011-10-14 17:23:00,3.75,17837.0,United Kingdom,3.75
580516,23378,PACK OF 12 50'S CHRISTMAS TISSUES,24,2011-12-04 14:15:00,0.39,17954.0,United Kingdom,9.36
578041,22654,DELUXE SEWING KIT ,2,2011-11-22 14:23:00,5.95,17338.0,United Kingdom,11.9
548351,22266,EASTER DECORATION HANGING BUNNY,24,2011-03-30 14:51:00,0.65,13001.0,United Kingdom,15.6
561696,20726,LUNCH BAG WOODLAND,30,2011-07-29 10:06:00,1.65,13277.0,United Kingdom,49.5
554441,22273,FELTCRAFT DOLL MOLLY,6,2011-05-24 12:22:00,2.95,13213.0,United Kingdom,17.700000000000003
577051,22227,HANGING HEART MIRROR DECORATION ,1,2011-11-17 14:02:00,0.65,14034.0,United Kingdom,0.65
574907,21243,PINK POLKADOT PLATE ,12,2011-11-07 15:33:00,1.69,17043.0,United Kingdom,20.28
545026,22084,PAPER CHAIN KIT EMPIRE,60,2011-02-25 14:51:00,2.95,15939.0,United Kingdom,177.0
575624,23296,SET OF 6 TEA TIME BAKING CASES,24,2011-11-10 13:18:00,1.25,18217.0,United Kingdom,30.0
576076,37413,ICON MUG REVOLUTIONARY,3,2011-11-13 16:18:00,0.39,14382.0,United Kingdom,1.17
539007,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,1,2010-12-15 13:00:00,4.95,17894.0,United Kingdom,4.95
538917,21733,RED HANGING HEART T-LIGHT HOLDER,4,2010-12-15 10:57:00,2.95,17449.0,United Kingdom,11.8
574474,35471D,SET OF 3 BIRD LIGHT PINK FEATHER ,1,2011-11-04 12:05:00,0.39,17979.0,United Kingdom,0.39
569900,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-10-06 16:17:00,1.25,17651.0,United Kingdom,15.0
574869,21671,RED SPOT CERAMIC DRAWER KNOB,12,2011-11-07 12:44:00,1.45,12708.0,Germany,17.4
545081,21936,RED RETROSPOT PICNIC BAG,5,2011-02-28 10:35:00,2.95,16057.0,United Kingdom,14.75
549690,84946,ANTIQUE SILVER T-LIGHT GLASS,1,2011-04-11 13:41:00,1.25,17841.0,United Kingdom,1.25
559201,22624,IVORY KITCHEN SCALES,2,2011-07-07 10:39:00,8.5,14217.0,United Kingdom,17.0
571665,21211,SET OF 72 SKULL PAPER  DOILIES,12,2011-10-18 12:59:00,1.45,12540.0,Spain,17.4
544455,22093,MOTORING TISSUE BOX,3,2011-02-20 13:18:00,1.25,13097.0,United Kingdom,3.75
566233,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,24,2011-09-11 11:04:00,0.19,12635.0,Germany,4.5600000000000005
556258,21096,SET/6 FRUIT SALAD  PAPER PLATES,12,2011-06-09 17:48:00,0.39,12694.0,France,4.68
560232,23321,SMALL WHITE HEART OF WICKER,4,2011-07-17 11:08:00,1.65,14810.0,United Kingdom,6.6
550183,22196,SMALL HEART MEASURING SPOONS,12,2011-04-14 17:58:00,0.85,14105.0,United Kingdom,10.2
576075,22667,RECIPE BOX RETROSPOT ,1,2011-11-13 16:16:00,2.95,15861.0,United Kingdom,2.95
574170,23300,GARDENERS KNEELING PAD CUP OF TEA ,1,2011-11-03 11:43:00,1.65,16221.0,United Kingdom,1.65
544445,22450,SILK PURSE BABUSHKA BLUE,2,2011-02-20 10:56:00,3.35,16746.0,United Kingdom,6.7
576906,82582,AREA PATROLLED METAL SIGN,12,2011-11-17 09:33:00,2.1,18225.0,United Kingdom,25.200000000000003
573270,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-10-28 13:00:00,4.95,17418.0,United Kingdom,14.85
567944,22144,CHRISTMAS CRAFT LITTLE FRIENDS,2,2011-09-22 19:54:00,2.1,14562.0,United Kingdom,4.2
556629,22801,ANTIQUE GLASS PEDESTAL BOWL,4,2011-06-13 14:55:00,3.75,14841.0,United Kingdom,15.0
570422,22619,SET OF 6 SOLDIER SKITTLES,4,2011-10-10 13:37:00,3.75,14132.0,United Kingdom,15.0
538093,22197,SMALL POPCORN HOLDER,12,2010-12-09 14:49:00,0.85,12682.0,France,10.2
546922,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-03-18 09:59:00,0.85,14110.0,United Kingdom,8.5
579446,22744,MAKE YOUR OWN MONSOON CARD KIT,6,2011-11-29 13:43:00,2.95,14121.0,United Kingdom,17.700000000000003
574898,23581,JUMBO BAG PAISLEY PARK,20,2011-11-07 15:07:00,2.08,16242.0,United Kingdom,41.6
536863,20963,APPLE BATH SPONGE,1,2010-12-03 11:19:00,1.25,17967.0,United Kingdom,1.25
553672,23298,SPOTTY BUNTING,3,2011-05-18 12:44:00,4.95,15811.0,United Kingdom,14.85
565857,22718,CARD CAT AND TREE ,12,2011-09-07 14:13:00,0.42,14911.0,EIRE,5.04
569000,22209,WOOD STAMP SET HAPPY BIRTHDAY,12,2011-09-29 17:36:00,0.83,17015.0,United Kingdom,9.96
579161,22110,BIRD HOUSE HOT WATER BOTTLE,3,2011-11-28 13:56:00,2.55,17379.0,United Kingdom,7.649999999999999
575634,23286,BLUE VINTAGE SPOT BEAKER,8,2011-11-10 13:44:00,0.85,13266.0,United Kingdom,6.8
579196,22732,3D VINTAGE CHRISTMAS STICKERS ,3,2011-11-28 15:54:00,2.46,14096.0,United Kingdom,7.38
537254,22716,CARD CIRCUS PARADE,12,2010-12-06 11:01:00,0.42,15898.0,United Kingdom,5.04
551159,22728,ALARM CLOCK BAKELIKE PINK,4,2011-04-26 15:02:00,3.75,16203.0,United Kingdom,15.0
571304,21429,RED GINGHAM ROSE JEWELLERY BOX,8,2011-10-17 09:37:00,1.95,12526.0,Germany,15.6
580305,22587,FELTCRAFT HAIRBAND RED AND BLUE,1,2011-12-02 14:26:00,0.85,12970.0,United Kingdom,0.85
576075,20726,LUNCH BAG WOODLAND,2,2011-11-13 16:16:00,1.65,15861.0,United Kingdom,3.3
561530,23077,DOUGHNUT LIP GLOSS ,200,2011-07-28 09:21:00,1.04,16174.0,United Kingdom,208.0
540245,22300,COFFEE MUG DOG + BALL DESIGN,24,2011-01-05 15:42:00,2.55,13082.0,United Kingdom,61.2
547102,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-03-21 10:41:00,0.85,14245.0,United Kingdom,10.2
562652,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,2011-08-08 13:34:00,8.5,14844.0,United Kingdom,17.0
569011,21485,RETROSPOT HEART HOT WATER BOTTLE,3,2011-09-30 08:14:00,4.95,14655.0,United Kingdom,14.85
569897,84849D,HOT BATHS SOAP HOLDER,2,2011-10-06 16:01:00,1.69,17813.0,United Kingdom,3.38
567656,37500,TEA TIME TEAPOT IN GIFT BOX,2,2011-09-21 14:40:00,8.29,14096.0,United Kingdom,16.58
565114,22493,PAINT YOUR OWN CANVAS SET,12,2011-09-01 11:15:00,1.65,13588.0,United Kingdom,19.8
577783,23165,LARGE CERAMIC TOP STORAGE JAR,24,2011-11-21 16:20:00,1.65,18139.0,United Kingdom,39.6
576062,22097,SWALLOW SQUARE TISSUE BOX,1,2011-11-13 15:30:00,0.39,12867.0,United Kingdom,0.39
544586,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-02-21 15:04:00,2.95,17338.0,United Kingdom,17.700000000000003
558200,84596F,SMALL MARSHMALLOWS PINK BOWL,8,2011-06-27 13:00:00,0.42,15976.0,United Kingdom,3.36
547380,20775,DAISY NOTEBOOK ,2,2011-03-22 15:20:00,1.65,16809.0,United Kingdom,3.3
538630,22863,SOAP DISH BROCANTE,12,2010-12-13 13:25:00,2.95,14565.0,United Kingdom,35.400000000000006
569852,21915,RED  HARMONICA IN BOX ,12,2011-10-06 14:17:00,1.25,13771.0,United Kingdom,15.0
553490,16161U,WRAP SUKI AND FRIENDS,25,2011-05-17 12:44:00,0.42,13309.0,United Kingdom,10.5
563061,22149,FELTCRAFT 6 FLOWER FRIENDS,6,2011-08-11 15:25:00,2.1,13588.0,United Kingdom,12.6
576052,21210,SET OF 72 RETROSPOT PAPER  DOILIES,2,2011-11-13 14:48:00,1.45,15787.0,United Kingdom,2.9
579125,22340,NOEL GARLAND PAINTED ZINC ,24,2011-11-28 12:19:00,0.39,14215.0,United Kingdom,9.36
567174,22776,SWEETHEART 3 TIER CAKE STAND ,1,2011-09-18 13:31:00,9.95,16438.0,United Kingdom,9.95
581192,21616,4 PEAR BOTANICAL DINNER CANDLES,2,2011-12-07 17:05:00,3.75,15883.0,United Kingdom,7.5
550459,21524,DOORMAT SPOTTY HOME SWEET HOME,1,2011-04-18 13:17:00,7.95,18116.0,United Kingdom,7.95
557636,20735,BLACK MINI TAPE MEASURE ,2,2011-06-21 15:41:00,0.85,17841.0,United Kingdom,1.7
568204,23240,SET OF 4 KNICK KNACK TINS DOILY ,6,2011-09-25 15:25:00,4.15,13670.0,United Kingdom,24.9
549844,22251,BIRDHOUSE DECORATION MAGIC GARDEN,6,2011-04-12 14:17:00,1.25,12854.0,United Kingdom,7.5
572313,21620,SET OF 4 ROSE BOTANICAL CANDLES,2,2011-10-23 15:54:00,1.25,14731.0,United Kingdom,2.5
554549,71459,HANGING JAM JAR T-LIGHT HOLDER,24,2011-05-25 09:57:00,0.85,12747.0,United Kingdom,20.4
566735,23168,CLASSIC CAFE SUGAR DISPENSER,4,2011-09-14 14:19:00,1.25,15707.0,United Kingdom,5.0
575957,21060,PARTY INVITES BALLOON GIRL,1,2011-11-13 12:19:00,0.85,13170.0,United Kingdom,0.85
564346,23345, DOLLY GIRL BEAKER,12,2011-08-24 14:54:00,1.25,15727.0,United Kingdom,15.0
572324,23056,FLOWERS CHANDELIER T-LIGHT HOLDER,240,2011-10-24 09:52:00,5.39,14607.0,United Kingdom,1293.6
580875,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,24,2011-12-06 12:11:00,1.95,17744.0,United Kingdom,46.8
561911,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-08-01 10:26:00,1.65,12534.0,Germany,9.9
537214,21122,SET/10 PINK POLKADOT PARTY CANDLES,288,2010-12-05 15:35:00,1.06,16422.0,United Kingdom,305.28000000000003
579550,22797,CHEST OF DRAWERS GINGHAM HEART ,1,2011-11-30 10:48:00,16.95,12630.0,Finland,16.95
557976,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,1,2011-06-24 10:33:00,2.55,18118.0,United Kingdom,2.55
574682,23343,JUMBO BAG VINTAGE CHRISTMAS ,1,2011-11-06 12:44:00,2.08,14963.0,United Kingdom,2.08
571849,47422,ASSORTED MONKEY SUCTION CUP HOOK,6,2011-10-19 12:52:00,0.42,12841.0,United Kingdom,2.52
562276,22966,GINGERBREAD MAN COOKIE CUTTER,12,2011-08-04 10:23:00,1.25,17735.0,United Kingdom,15.0
547102,48138,DOORMAT UNION FLAG,2,2011-03-21 10:41:00,7.95,14245.0,United Kingdom,15.9
570448,84356,POMPOM CURTAIN,2,2011-10-10 14:55:00,6.95,13224.0,United Kingdom,13.9
544479,22366,DOORMAT AIRMAIL ,20,2011-02-21 10:28:00,6.75,14646.0,Netherlands,135.0
547880,21421,PORCELAIN ROSE LARGE ,6,2011-03-27 16:05:00,1.25,15426.0,United Kingdom,7.5
537865,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,12,2010-12-08 16:34:00,0.85,16011.0,United Kingdom,10.2
549247,20802,SMALL GLASS SUNDAE DISH CLEAR,6,2011-04-07 12:04:00,1.65,13752.0,United Kingdom,9.9
578703,21713,CITRONELLA CANDLE FLOWERPOT,2,2011-11-25 11:02:00,2.1,17385.0,United Kingdom,4.2
577495,23209,LUNCH BAG VINTAGE DOILY ,1,2011-11-20 12:20:00,1.65,14704.0,United Kingdom,1.65
574444,22155,STAR DECORATION RUSTIC,8,2011-11-04 11:41:00,0.42,18122.0,United Kingdom,3.36
559894,21162,TOXIC AREA  DOOR HANGER ,2,2011-07-13 12:06:00,0.39,14159.0,United Kingdom,0.78
551440,21033,JUMBO BAG CHARLIE AND LOLA TOYS,1,2011-04-28 15:29:00,2.08,15311.0,United Kingdom,2.08
550615,47566,PARTY BUNTING,4,2011-04-19 12:41:00,4.95,16730.0,United Kingdom,19.8
577359,23486,ANTIQUE HEART SHELF UNIT,1,2011-11-18 16:07:00,16.65,14903.0,United Kingdom,16.65
578146,23541,WALL ART CLASSIC PUDDINGS ,1,2011-11-23 11:07:00,8.25,13742.0,United Kingdom,8.25
564670,23252,VINTAGE RED ENAMEL TRIM JUG ,4,2011-08-26 15:44:00,3.75,12683.0,France,15.0
549296,23050,RECYCLED ACAPULCO MAT GREEN,2,2011-04-08 07:37:00,8.25,14619.0,United Kingdom,16.5
547871,85169D,PINK LOVE BIRD CANDLE,1,2011-03-27 14:28:00,1.25,16931.0,United Kingdom,1.25
580633,22513,DOORSTOP FOOTBALL DESIGN,3,2011-12-05 12:28:00,0.79,17579.0,United Kingdom,2.37
578292,21485,RETROSPOT HEART HOT WATER BOTTLE,2,2011-11-23 14:35:00,4.95,13174.0,United Kingdom,9.9
541711,21249,WOODLAND  HEIGHT CHART STICKERS ,30,2011-01-21 11:18:00,2.55,14646.0,Netherlands,76.5
574536,23378,PACK OF 12 50'S CHRISTMAS TISSUES,4,2011-11-04 14:35:00,0.39,15707.0,United Kingdom,1.56
575848,23570,TRADITIONAL PICK UP STICKS GAME ,3,2011-11-11 12:10:00,1.25,14178.0,United Kingdom,3.75
556529,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-06-13 11:41:00,2.08,12714.0,France,20.8
542226,72800B, 4 PURPLE FLOCK DINNER CANDLES,1,2011-01-26 13:20:00,2.55,17075.0,United Kingdom,2.55
568661,22150,3 STRIPEY MICE FELTCRAFT,1,2011-09-28 12:34:00,1.95,18109.0,United Kingdom,1.95
574532,21990,MODERN FLORAL STATIONERY SET,12,2011-11-04 14:19:00,1.25,15676.0,United Kingdom,15.0
556917,22543,MINI JIGSAW BAKE A CAKE ,240,2011-06-15 13:37:00,0.36,12415.0,Australia,86.39999999999999
553182,23170,REGENCY TEA PLATE ROSES ,6,2011-05-15 12:21:00,1.65,17107.0,United Kingdom,9.9
570488,85014B,RED RETROSPOT UMBRELLA,1,2011-10-10 17:12:00,12.46,14096.0,United Kingdom,12.46
573066,22919,HERB MARKER MINT,12,2011-10-27 13:53:00,0.65,16026.0,United Kingdom,7.800000000000001
553505,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-05-17 13:27:00,8.95,12949.0,United Kingdom,17.9
578305,85168B,BLACK BAROQUE CARRIAGE CLOCK,2,2011-11-23 15:44:00,8.5,14088.0,United Kingdom,17.0
550324,22178,VICTORIAN GLASS HANGING T-LIGHT,24,2011-04-17 13:02:00,1.25,12997.0,United Kingdom,30.0
543466,22087,PAPER BUNTING WHITE LACE,6,2011-02-08 14:34:00,2.95,16713.0,United Kingdom,17.700000000000003
551351,22318,FIVE HEART HANGING DECORATION,6,2011-04-28 10:20:00,2.55,14298.0,United Kingdom,15.3
565147,21790,VINTAGE SNAP CARDS,24,2011-09-01 13:53:00,0.85,16187.0,United Kingdom,20.4
542276,22588,CARD HOLDER GINGHAM HEART,12,2011-01-27 10:19:00,2.55,12764.0,Lebanon,30.6
574714,22750,FELTCRAFT PRINCESS LOLA DOLL,1,2011-11-06 14:29:00,3.75,15427.0,United Kingdom,3.75
560696,84832,ZINC WILLIE WINKIE  CANDLE STICK,4,2011-07-20 12:14:00,0.85,14606.0,United Kingdom,3.4
550820,21735,TWO DOOR CURIO CABINET,2,2011-04-21 08:43:00,12.75,13148.0,United Kingdom,25.5
561894,22460,EMBOSSED GLASS TEALIGHT HOLDER,1,2011-07-31 15:00:00,1.25,14456.0,United Kingdom,1.25
572302,22037,ROBOT BIRTHDAY CARD,12,2011-10-23 14:47:00,0.42,15427.0,United Kingdom,5.04
553540,21506,"FANCY FONT BIRTHDAY CARD, ",144,2011-05-17 15:32:00,0.36,17511.0,United Kingdom,51.84
572294,20727,LUNCH BAG  BLACK SKULL.,10,2011-10-23 13:10:00,1.65,13471.0,United Kingdom,16.5
560234,23207,LUNCH BAG ALPHABET DESIGN,40,2011-07-17 11:21:00,1.65,16180.0,United Kingdom,66.0
568046,15056P,EDWARDIAN PARASOL PINK,1,2011-09-23 12:16:00,5.95,18118.0,United Kingdom,5.95
581578,22991,GIRAFFE WOODEN RULER,12,2011-12-09 12:16:00,1.95,12713.0,Germany,23.4
559641,22333,RETROSPOT PARTY BAG + STICKER SET,1,2011-07-11 12:31:00,1.65,13184.0,United Kingdom,1.65
573166,22024,RAINY LADIES BIRTHDAY CARD,12,2011-10-28 09:15:00,0.42,13089.0,United Kingdom,5.04
581193,22219,LOVEBIRD HANGING DECORATION WHITE ,4,2011-12-07 17:05:00,0.85,17097.0,Spain,3.4
567939,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,24,2011-09-22 18:15:00,0.29,16715.0,United Kingdom,6.959999999999999
565118,20727,LUNCH BAG  BLACK SKULL.,3,2011-09-01 11:33:00,1.65,15039.0,United Kingdom,4.949999999999999
565311,21137,BLACK RECORD COVER FRAME,72,2011-09-02 12:33:00,3.39,16210.0,United Kingdom,244.08
568100,22623,BOX OF VINTAGE JIGSAW BLOCKS ,3,2011-09-23 15:20:00,5.95,15475.0,United Kingdom,17.85
560209,22567,20 DOLLY PEGS RETROSPOT,1,2011-07-15 14:05:00,1.45,15004.0,United Kingdom,1.45
543997,20723,STRAWBERRY CHARLOTTE BAG,1,2011-02-15 10:49:00,0.85,17348.0,United Kingdom,0.85
568519,21014,SWISS CHALET TREE DECORATION ,24,2011-09-27 12:57:00,0.29,16607.0,United Kingdom,6.959999999999999
571546,23162,REGENCY TEA STRAINER,12,2011-10-17 17:24:00,3.75,17920.0,United Kingdom,45.0
543595,84946,ANTIQUE SILVER TEA GLASS ETCHED,72,2011-02-10 12:19:00,1.06,16027.0,United Kingdom,76.32000000000001
566959,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,20,2011-09-15 17:00:00,0.82,17530.0,United Kingdom,16.4
549285,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2011-04-07 13:45:00,0.29,14981.0,United Kingdom,6.959999999999999
539957,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2010-12-23 12:58:00,1.25,12585.0,Germany,15.0
574691,22341,LOVE GARLAND PAINTED ZINC ,3,2011-11-06 13:17:00,1.65,14174.0,United Kingdom,4.949999999999999
581015,84819,DANISH ROSE ROUND SEWING BOX,16,2011-12-07 09:35:00,0.79,13949.0,United Kingdom,12.64
551825,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2011-05-04 12:32:00,2.95,16942.0,United Kingdom,5.9
541434,22561,WOODEN SCHOOL COLOURING SET,24,2011-01-18 10:22:00,1.65,14911.0,EIRE,39.6
569147,22585,PACK OF 6 BIRDY GIFT TAGS,24,2011-09-30 15:33:00,1.25,12842.0,United Kingdom,30.0
556432,21136,PAINTED METAL PEARS ASSORTED,24,2011-06-10 13:59:00,1.69,16184.0,United Kingdom,40.56
542790,22358,KINGS CHOICE TEA CADDY ,6,2011-02-01 10:38:00,2.95,16612.0,United Kingdom,17.700000000000003
576246,22494,EMERGENCY FIRST AID TIN ,2,2011-11-14 13:42:00,1.25,17566.0,United Kingdom,2.5
567533,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,12,2011-09-21 09:45:00,1.69,17651.0,United Kingdom,20.28
553870,22801,ANTIQUE GLASS PEDESTAL BOWL,1,2011-05-19 14:29:00,3.75,17980.0,United Kingdom,3.75
564139,21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,9,2011-08-23 11:41:00,2.55,16904.0,United Kingdom,22.95
571497,85099C,JUMBO  BAG BAROQUE BLACK WHITE,20,2011-10-17 15:03:00,2.08,14841.0,United Kingdom,41.6
573151,23503,PLAYING CARDS KEEP CALM & CARRY ON,1,2011-10-27 20:09:00,1.25,17602.0,United Kingdom,1.25
539663,22100,SKULLS SQUARE TISSUE BOX,1,2010-12-21 10:26:00,1.25,17961.0,United Kingdom,1.25
577511,22587,FELTCRAFT HAIRBAND RED AND BLUE,1,2011-11-20 12:53:00,0.85,17561.0,United Kingdom,0.85
550712,23206,LUNCH BAG APPLE DESIGN,10,2011-04-20 11:06:00,1.65,15159.0,United Kingdom,16.5
578293,22792,FLUTED ANTIQUE CANDLE HOLDER,24,2011-11-23 14:36:00,0.85,15640.0,United Kingdom,20.4
576899,22699,ROSES REGENCY TEACUP AND SAUCER ,18,2011-11-17 08:49:00,2.95,14911.0,EIRE,53.1
557218,23188,VINTAGE  2 METER FOLDING RULER,12,2011-06-17 12:31:00,1.65,17426.0,United Kingdom,19.8
574053,21889,WOODEN BOX OF DOMINOES,12,2011-11-02 14:04:00,1.25,16379.0,United Kingdom,15.0
554827,22629,SPACEBOY LUNCH BOX ,64,2011-05-26 15:19:00,1.65,14646.0,Netherlands,105.6
540907,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-01-12 11:52:00,1.25,13488.0,United Kingdom,15.0
562772,22914,BLUE COAT RACK PARIS FASHION,1,2011-08-09 12:07:00,4.95,13097.0,United Kingdom,4.95
577472,16016,LARGE CHINESE STYLE SCISSOR,10,2011-11-20 11:28:00,0.85,14503.0,United Kingdom,8.5
556214,20984,12 PENCILS TALL TUBE POSY,24,2011-06-09 14:14:00,0.29,14913.0,United Kingdom,6.959999999999999
575149,21755,LOVE BUILDING BLOCK WORD,3,2011-11-08 15:59:00,6.25,16626.0,United Kingdom,18.75
578270,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,2,2011-11-23 13:39:00,1.63,14096.0,United Kingdom,3.26
547809,20986,BLUE CALCULATOR RULER,2,2011-03-25 13:54:00,1.25,12748.0,United Kingdom,2.5
575688,21864,UNION JACK FLAG PASSPORT COVER ,6,2011-11-10 16:15:00,2.1,18230.0,United Kingdom,12.6
547094,23194,GYMKHANA TREASURE BOOK BOX,8,2011-03-21 08:39:00,2.25,13934.0,United Kingdom,18.0
569739,22139,RETROSPOT TEA SET CERAMIC 11 PC ,3,2011-10-06 10:48:00,4.95,14911.0,EIRE,14.85
549308,22727,ALARM CLOCK BAKELIKE RED ,8,2011-04-08 09:13:00,3.75,13767.0,United Kingdom,30.0
537399,47369A,PINK GREEN EMBROIDERY COSMETIC BAG,2,2010-12-06 14:31:00,2.95,13030.0,United Kingdom,5.9
565995,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-09-08 11:48:00,2.95,16076.0,United Kingdom,5.9
559289,23300,GARDENERS KNEELING PAD CUP OF TEA ,3,2011-07-07 12:22:00,1.65,15719.0,United Kingdom,4.949999999999999
580140,22748,POPPY'S PLAYHOUSE KITCHEN,6,2011-12-02 09:19:00,2.1,14895.0,United Kingdom,12.6
548156,21314,SMALL GLASS HEART TRINKET POT,4,2011-03-29 13:22:00,2.1,14871.0,United Kingdom,8.4
568792,21524,DOORMAT SPOTTY HOME SWEET HOME,2,2011-09-29 09:53:00,8.25,18192.0,United Kingdom,16.5
572836,23355,HOT WATER BOTTLE KEEP CALM,3,2011-10-26 11:51:00,4.95,15568.0,United Kingdom,14.85
573749,22224,WHITE LOVEBIRD LANTERN,6,2011-11-01 09:26:00,2.55,17389.0,United Kingdom,15.3
579938,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,12,2011-12-01 10:18:00,1.65,14146.0,United Kingdom,19.8
566173,22114,HOT WATER BOTTLE TEA AND SYMPATHY,4,2011-09-09 12:24:00,4.25,12787.0,Netherlands,17.0
574683,23207,LUNCH BAG ALPHABET DESIGN,2,2011-11-06 12:50:00,1.65,16372.0,United Kingdom,3.3
572521,22571,ROCKING HORSE RED CHRISTMAS ,12,2011-10-24 15:19:00,0.85,15844.0,United Kingdom,10.2
555650,23147,SINGLE ANTIQUE ROSE HOOK IVORY,12,2011-06-06 13:48:00,1.45,14156.0,EIRE,17.4
565766,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2011-09-06 14:23:00,4.95,17841.0,United Kingdom,4.95
557785,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-06-22 15:50:00,1.45,14364.0,United Kingdom,17.4
572872,21912,VINTAGE SNAKES & LADDERS,2,2011-10-26 13:27:00,3.75,15320.0,United Kingdom,7.5
553002,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,2,2011-05-12 15:26:00,0.85,13263.0,United Kingdom,1.7
